cycle_count,cycle,price_inf,sum(Farmer collect each.cash) / 1000000000
576,1914,1.0754690313369935,-0.7257793286056506
577,1915,1.0754690313369935,-0.7278828489137701
578,1916,1.0754690313369935,-0.7299859143634864
579,1917,1.0754690313369935,-0.7320893060812455
580,1918,1.0754690313369935,-0.734192858109715
581,1919,1.0754690313369935,-0.7362971137238904
582,1920,1.0754690313369935,-0.7384016060644553
583,1921,1.0754690313369935,-0.7405055784569216
584,1922,1.0754690313369935,-0.7426097412054316
585,1923,1.0754690313369935,-0.7447136825934716
586,1924,1.0754690313369935,-0.7468178337875957
587,1925,1.0754690313369935,-0.7489224313240479
588,1926,1.0754690313369935,-0.7510273830672864
589,1927,1.0754690313369935,-0.7531324756463572
590,1928,1.0754690313369935,-0.7552375435130706
591,1929,1.0754690313369935,-0.7573425707049837
592,1930,1.0754690313369935,-0.7594475964897797
593,1931,1.0754690313369935,-0.7615533735223103
594,1932,1.0754690313369935,-0.7636586164020794
595,1933,1.0754690313369935,-0.765763665142664
596,1934,1.0754690313369935,-0.7678692002471527
597,1935,1.0754690313369935,-0.7699746239374389
598,1936,1.0754690313369935,-0.7720796482705286
599,1937,1.0754690313369935,-0.7741848823648166
600,1938,1.0754690313369935,-0.7762900078122864
601,1939,1.0754690313369935,-0.77839407255583
602,1940,1.0754690313369935,-0.7804985417565307
603,1941,1.0754690313369935,-0.7826030340319813
604,1942,1.0754690313369935,-0.7847075694359906
605,1943,1.0754690313369935,-0.7868127138224513
606,1944,1.0754690313369935,-0.7889172788562282
607,1945,1.0754690313369935,-0.7910222467901208
608,1946,1.0754690313369935,-0.7931269347489357
609,1947,1.0754690313369935,-0.7952317172301931
610,1948,1.0754690313369935,-0.7973366027518817
611,1949,1.0754690313369935,-0.799440309328498
612,1950,1.0754690313369935,-0.8015441876533521
613,1951,1.0754690313369935,-0.803648007550604
614,1952,1.0754690313369935,-0.8057518623109391
615,1953,1.0754690313369935,-0.8078556875197913
616,1954,1.0754690313369935,-0.8094930621096513
617,1955,1.0754690313369935,-0.8111305931599355
618,1956,1.0754690313369935,-0.8127680913991523
619,1957,1.0754690313369935,-0.8144054525069503
620,1958,1.0754690313369935,-0.8160428005586196
621,1959,1.0754690313369935,-0.8176802403221425
622,1960,1.0754690313369935,-0.819317528554592
623,1961,1.0754690313369935,-0.820954774837374
624,1962,1.0754690313369935,-0.8225920430035635
625,1963,1.0754690313369935,-0.824229200993562
626,1964,1.0754690313369935,-0.8258664696038425
627,1965,1.0754690313369935,-0.8275037518562329
628,1966,1.0754690313369935,-0.8291411363922662
629,1967,1.0754690313369935,-0.830778481282443
630,1968,1.0754690313369935,-0.8324158634242133
631,1969,1.0754690313369935,-0.834053021230685
632,1970,1.0754690313369935,-0.8356896387525216
633,1971,1.0754690313369935,-0.837327000492001
634,1972,1.0754690313369935,-0.8389643771334948
635,1973,1.0754690313369935,-0.8406017478141828
636,1974,1.0754690313369935,-0.8422392147084351
637,1975,1.0754690313369935,-0.8438762305420847
638,1976,1.0754690313369935,-0.8455128143733368
639,1977,1.0754690313369935,-0.8471499862899823
640,1978,1.0754690313369935,-0.8487868570113224
641,1979,1.0754690313369935,-0.8504240629874341
642,1980,1.0754690313369935,-0.8520608620780838
643,1981,1.0754690313369935,-0.8536973050633155
644,1982,1.0754690313369935,-0.8553344539615284
645,1983,1.0754690313369935,-0.8569718198292287
646,1984,1.0754690313369935,-0.8586089292482221
647,1985,1.0754690313369935,-0.8602459013468808
648,1986,1.0754690313369935,-0.8618831265856466
649,1987,1.0754690313369935,-0.8635202031640385
650,1988,1.0754690313369935,-0.8651573190922471
651,1989,1.0754690313369935,-0.8667946434599696
652,1990,1.0754690313369935,-0.8684319867463572
653,1991,1.0754690313369935,-0.8700694594212913
654,1992,1.0754690313369935,-0.8717070220856737
655,1993,1.0754690313369935,-0.8733445009569889
656,1994,1.0754690313369935,-0.8760062385158691
657,1995,1.0754690313369935,-0.8773058947014106
658,1996,1.0754690313369935,-0.8786072309631011
659,1997,1.0754690313369935,-0.8799087176505992
660,1998,1.0754690313369935,-0.8812105155155188
661,1999,1.0754690313369935,-0.8825121622676109
662,2000,1.0754690313369935,-0.8838137686196939
663,2001,1.0754690313369935,-0.88511549732144
664,2002,1.0754690313369935,-0.886417090512691
665,2003,1.0754690313369935,-0.8877187597526965
666,2004,1.0754690313369935,-0.8890205184078529
667,2005,1.0754690313369935,-0.8903213517605268
668,2006,1.0754690313369935,-0.8916221230455502
669,2007,1.0754690313369935,-0.8929231528472236
670,2008,1.0754690313369935,-0.8942244962268859
671,2009,1.0754690313369935,-0.8955249893225429
672,2010,1.0754690313369935,-0.896826297777928
673,2011,1.0754690313369935,-0.8981270040482845
674,2012,1.0754690313369935,-0.8994279947073159
675,2013,1.0754690313369935,-0.9007294436198331
676,2014,1.0754690313369935,-0.9020299961139172
677,2015,1.0754690313369935,-0.903331651382724
678,2016,1.0754690313369935,-0.9046327741487692
679,2017,1.0754690313369935,-0.9059324303343105
680,2018,1.0754690313369935,-0.9072327759731135
681,2019,1.0754690313369935,-0.9085328630747428
682,2020,1.0754690313369935,-0.9098325192602841
683,2021,1.0754690313369935,-0.9111338210594911
684,2022,1.0754690313369935,-0.9124350219213818
685,2023,1.0754690313369935,-0.9137373281232218
686,2024,1.0754690313369935,-0.9150388857701028
687,2025,1.0754690313369935,-0.916340541143941
688,2026,1.0754690313369935,-0.9176416874748969
689,2027,1.0754690313369935,-0.91894208114465
690,2028,1.0754690313369935,-0.9202433700770121
691,2029,1.0754690313369935,-0.921544952163033
692,2030,1.0754690313369935,-0.9228457379028664
693,2031,1.0754690313369935,-0.9241469429439797
694,2032,1.0754690313369935,-0.9254482434085454
695,2033,1.0754690313369935,-0.9267488639624035
696,2034,1.0754690313369935,-0.9280501612688209
697,2035,1.0754690313369935,-0.9293498748599747
698,2036,1.0754690313369935,-0.9306505375576655
699,2037,1.0754690313369935,-0.9319519098812635
700,2038,1.0754690313369935,-0.9332529869750213
701,2039,1.0754690313369935,-0.9345526431605624
702,2040,1.0754690313369935,-0.9358531553962194
703,2041,1.0754690313369935,-0.9371534683662095
704,2042,1.0754690313369935,-0.9384545357773705
705,2043,1.0754690313369935,-0.9397561695008412
706,2044,1.0754690313369935,-0.9410571429207123
707,2045,1.0754690313369935,-0.9423579831407516
708,2046,1.0754690313369935,-0.9436589012004912
709,2047,1.0754690313369935,-0.9449594411627628
710,2048,1.0754690313369935,-0.9462605278956827
711,2049,1.0754690313369935,-0.9475609155726018
712,2050,1.0754690313369935,-0.9488605717581432
713,2051,1.0754690313369935,-0.9501604009773897
714,2052,1.0754690313369935,-0.9514609165300603
715,2053,1.0754690313369935,-0.9527605727156016
716,2054,1.0754690313369935,-0.9540602289011428
717,2055,1.0754690313369935,-0.9553605651045622
718,2056,1.0754690313369935,-0.9566618611406529
719,2057,1.0754690313369935,-0.957963058435703
720,2058,1.0754690313369935,-0.9592650386928933
721,2059,1.0754690313369935,-0.9605665135891605
722,2060,1.0754690313369935,-0.9618682454043894
723,2061,1.0754690313369935,-0.963169585467851
724,2062,1.0754690313369935,-0.9644709049713871
725,2063,1.0754690313369935,-0.9657726480634093
726,2064,1.0754690313369935,-0.9670742257544614
727,2065,1.0754690313369935,-0.9683755387581345
728,2066,1.0754690313369935,-0.96967710973276
729,2067,1.0754690313369935,-0.9709795422664989
730,2068,1.0754690313369935,-0.9722812758030993
731,2069,1.0754690313369935,-0.9735817557575073
732,2070,1.0754690313369935,-0.9748827498077681
733,2071,1.0754690313369935,-0.9761837425019051
734,2072,1.0754690313369935,-0.9774845659790155
735,2073,1.0754690313369935,-0.9787863154492646
736,2074,1.0754690313369935,-0.9800877015499346
737,2075,1.0754690313369935,-0.9813881196022066
738,2076,1.0754690313369935,-0.9826884807702906
739,2077,1.0754690313369935,-0.9839885263742704
740,2078,1.0754690313369935,-0.9852894445359622
741,2079,1.0754690313369935,-0.9865900889044855
742,2080,1.0754690313369935,-0.9878923757278023
743,2081,1.0754690313369935,-0.9891942497358285
744,2082,1.0754690313369935,-0.9904964511654365
745,2083,1.0754690313369935,-0.9917990801281933
746,2084,1.0754690313369935,-0.9930998700897081
747,2085,1.0754690313369935,-0.994217308949597
748,2086,1.0754690313369935,-0.9953349589197968
749,2087,1.0754690313369935,-0.9964524459507301
750,2088,1.0754690313369935,-0.9975700766552733
751,2089,1.0754690313369935,-0.998687998913524
752,2090,1.0754690313369935,-0.9998058641282179
753,2091,1.0754690313369935,-1.0009239162161512
754,2092,1.0754690313369935,-1.002041771851653
755,2093,1.0754690313369935,-1.0031601169424451
756,2094,1.0754690313369935,-1.004277419994301
757,2095,1.0754690313369935,-1.0053936306557747
758,2096,1.0754690313369935,-1.0065102776466817
759,2097,1.0754690313369935,-1.0076271521667137
760,2098,1.0754690313369935,-1.0087433977409437
761,2099,1.0754690313369935,-1.009860312286973
762,2100,1.0754690313369935,-1.0109774122727724
763,2101,1.0754690313369935,-1.0120944451848644
764,2102,1.0754690313369935,-1.0132107125330454
765,2103,1.0754690313369935,-1.0143268176409068
766,2104,1.0754690313369935,-1.0154435760929006
767,2105,1.0754690313369935,-1.0165586577820838
768,2106,1.0754690313369935,-1.0176749279341915
769,2107,1.0754690313369935,-1.0187919960582976
770,2108,1.0754690313369935,-1.0199089735393958
771,2109,1.0754690313369935,-1.0210240552285788
772,2110,1.0754690313369935,-1.0221407333227799
773,2111,1.0754690313369935,-1.023257624379238
774,2112,1.0754690313369935,-1.0243752896112628
775,2113,1.0754690313369935,-1.0254925797929122
776,2114,1.0754690313369935,-1.026610129010094
777,2115,1.0754690313369935,-1.0277276972978973
778,2116,1.0754690313369935,-1.0288447573038455
779,2117,1.0754690313369935,-1.029961906945917
780,2118,1.0754690313369935,-1.0310790918257449
781,2119,1.0754690313369935,-1.0321961118828724
782,2120,1.0754690313369935,-1.0333131351297815
783,2121,1.0754690313369935,-1.0344292721268251
784,2122,1.0754690313369935,-1.0355454615150184
785,2123,1.0754690313369935,-1.0366613893368426
786,2124,1.0754690313369935,-1.0377785408346618
787,2125,1.0754690313369935,-1.0388963706250867
788,2126,1.0754690313369935,-1.0400130357055395
789,2127,1.0754690313369935,-1.0411295364422282
790,2128,1.0754690313369935,-1.0422463923233536
791,2129,1.0754690313369935,-1.0433638487782197
792,2130,1.0754690313369935,-1.0444814801472115
793,2131,1.0754690313369935,-1.045598824132511
794,2132,1.0754690313369935,-1.0467162826224117
795,2133,1.0754690313369935,-1.047834237616994
796,2134,1.0754690313369935,-1.0489497330171424
797,2135,1.0754690313369935,-1.0500661826681217
798,2136,1.0754690313369935,-1.0511827813173746
799,2137,1.0754690313369935,-1.0522981817875294
800,2138,1.0754690313369935,-1.053414319444246
801,2139,1.0754690313369935,-1.0545294011334296
802,2140,1.0754690313369935,-1.055645374520507
803,2141,1.0754690313369935,-1.0567618051163223
804,2142,1.0754690313369935,-1.0578782045649338
805,2143,1.0754690313369935,-1.0589937330811092
806,2144,1.0754690313369935,-1.0601105233155097
807,2145,1.0754690313369935,-1.0616335899138702
808,2146,1.0754690313369935,-1.0662829516303736
809,2147,1.0754690313369935,-1.0709336525457853
810,2148,1.0754690313369935,-1.0755844525266345
811,2149,1.0754690313369935,-1.080234905176805
812,2150,1.0754690313369935,-1.0848854479281707
813,2151,1.0754690313369935,-1.0895356369114755
814,2152,1.0754690313369935,-1.0941865598717402
815,2153,1.0754690313369935,-1.0988365466494499
816,2154,1.0754690313369935,-1.103486250864624
817,2155,1.0754690313369935,-1.1081367428657047
818,2156,1.0754690313369935,-1.11278749967817
819,2157,1.0754690313369935,-1.1174379897826352
820,2158,1.0754690313369935,-1.1220886581325265
821,2159,1.0754690313369935,-1.1267388970472911
822,2160,1.0754690313369935,-1.1313893472283645
823,2161,1.0754690313369935,-1.1360399031466348
824,2162,1.0754690313369935,-1.1406896497004013
825,2163,1.0754690313369935,-1.1453404672576248
826,2164,1.0754690313369935,-1.1499898289741282
827,2165,1.0754690313369935,-1.1546403114967532
828,2166,1.0754690313369935,-1.1592909037018733
829,2167,1.0754690313369935,-1.1639402972896467
830,2168,1.0754690313369935,-1.1685908263203728
831,2169,1.0754690313369935,-1.17324107670731
832,2170,1.0754690313369935,-1.1778917381303318
833,2171,1.0754690313369935,-1.1825424598363403
834,2172,1.0754690313369935,-1.187193148786916
835,2173,1.0754690313369935,-1.1918438411022676
836,2174,1.0754690313369935,-1.1964939266367154
837,2175,1.0754690313369935,-1.2011447326239786
838,2176,1.0754690313369935,-1.2057940943404821
839,2177,1.0754690313369935,-1.210444292882744
840,2178,1.0754690313369935,-1.215094380552303
841,2179,1.0754690313369935,-1.219745383820385
842,2180,1.0754690313369935,-1.224396175303865
843,2181,1.0754690313369935,-1.2290473862252702
844,2182,1.0754690313369935,-1.2336984900575818
845,2183,1.0754690313369935,-1.238349364691327
846,2184,1.0754690313369935,-1.2429996893263242
847,2185,1.0754690313369935,-1.2476505888454819
848,2186,1.0754690313369935,-1.2523018533028032
849,2187,1.0754690313369935,-1.2569523096531396
850,2188,1.0754690313369935,-1.261603388891523
851,2189,1.0754690313369935,-1.266254459384887
852,2190,1.0754690313369935,-1.2709056460729198
853,2191,1.0754690313369935,-1.275556982999469
854,2192,1.0754690313369935,-1.2802084746746856
855,2193,1.0754690313369935,-1.2848600255402398
856,2194,1.0754690313369935,-1.2895112098910433
857,2195,1.0754690313369935,-1.294162371916176
858,2196,1.0754690313369935,-1.298814077815071
859,2197,1.0754690313369935,-1.303465438066202
860,2198,1.0754690313369935,-1.3081164499899742
861,2199,1.0754690313369935,-1.31276732843735
862,2200,1.0754690313369935,-1.3174182619653143
863,2201,1.0754690313369935,-1.3220691845737265
864,2202,1.0754690313369935,-1.326720861869007
865,2203,1.0754690313369935,-1.331372531724602
866,2204,1.0754690313369935,-1.3360240403806214
867,2205,1.0754690313369935,-1.340675191146186
868,2206,1.0754690313369935,-1.3453268199520483
869,2207,1.0754690313369935,-1.3499780591326498
870,2208,1.0754690313369935,-1.3546292202829149
871,2209,1.0754690313369935,-1.359280676853984
872,2210,1.0754690313369935,-1.3639309847736678
873,2211,1.0754690313369935,-1.3685832185456943
874,2212,1.0754690313369935,-1.3732352153245562
875,2213,1.0754690313369935,-1.3778870492430007
876,2214,1.0754690313369935,-1.382538653218161
877,2215,1.0754690313369935,-1.3871895839115245
878,2216,1.0754690313369935,-1.39184071771326
879,2217,1.0754690313369935,-1.3964916897946744
880,2218,1.0754690313369935,-1.4011425997251503
881,2219,1.0754690313369935,-1.40579373572052
882,2220,1.0754690313369935,-1.4104448618942516
883,2221,1.0754690313369935,-1.415096612928134
884,2222,1.0754690313369935,-1.4197485657058626
885,2223,1.0754690313369935,-1.4244004771731105
886,2224,1.0754690313369935,-1.4290522877082368
887,2225,1.0754690313369935,-1.4337041828003718
888,2226,1.0754690313369935,-1.4383558335600803
889,2227,1.0754690313369935,-1.4430076850382005
890,2228,1.0754690313369935,-1.4476596785056393
891,2229,1.0754690313369935,-1.452311441861589
892,2230,1.0754690313369935,-1.4569632596623068
893,2231,1.0754690313369935,-1.4616145233752595
894,2232,1.0754690313369935,-1.466265637539722
895,2233,1.0754690313369935,-1.4709174113099852
896,2234,1.0754690313369935,-1.4755691280163838
897,2235,1.0754690313369935,-1.4802211597882744
898,2236,1.0754690313369935,-1.484872922387155
899,2237,1.0754690313369935,-1.4895245110718398
900,2238,1.0754690313369935,-1.494176289654802
901,2239,1.0754690313369935,-1.4988276275763608
902,2240,1.0754690313369935,-1.5034788652385818
903,2241,1.0754690313369935,-1.5081302274374795
904,2242,1.0754690313369935,-1.512781766988259
905,2243,1.0754690313369935,-1.5174341472199993
906,2244,1.0754690313369935,-1.5220860806432577
907,2245,1.0754690313369935,-1.526738452947034
908,2246,1.0754690313369935,-1.5313909096553209
909,2247,1.0754690313369935,-1.536042966217107
910,2248,1.0754690313369935,-1.5406950196160507
911,2249,1.0754690313369935,-1.5453471009101694
912,2250,1.0754690313369935,-1.5499989335066575
913,2251,1.0754690313369935,-1.554651312101567
914,2252,1.0754690313369935,-1.5593036840588685
915,2253,1.0754690313369935,-1.5639560542940318
916,2254,1.0754690313369935,-1.568608570882236
917,2255,1.0754690313369935,-1.5732609428395377
918,2256,1.0754690313369935,-1.5779129620504737
919,2257,1.0754690313369935,-1.582565284189435
920,2258,1.0754690313369935,-1.5872172422248396
921,2259,1.0754690313369935,-1.5918699363097122
922,2260,1.0754690313369935,-1.5965225825165528
923,2261,1.0754690313369935,-1.601174593205844
924,2262,1.0754690313369935,-1.6058262732003705
925,2263,1.0754690313369935,-1.6104782490622516
926,2264,1.0754690313369935,-1.6151302628829378
927,2265,1.0754690313369935,-1.6197820953454178
928,2266,1.0754690313369935,-1.6240507276785872
929,2267,1.0754690313369935,-1.6283188910769157
930,2268,1.0754690313369935,-1.632587156603849
931,2269,1.0754690313369935,-1.6368550402956072
932,2270,1.0754690313369935,-1.641123311171873
933,2271,1.0754690313369935,-1.6453916752219426
934,2272,1.0754690313369935,-1.6496605008090688
935,2273,1.0754690313369935,-1.6539291339163793
936,2274,1.0754690313369935,-1.658197339450217
937,2275,1.0754690313369935,-1.6624656268020792
938,2276,1.0754690313369935,-1.6654543399167785
939,2277,1.0754690313369935,-1.6684431860973266
940,2278,1.0754690313369935,-1.6714322697926864
941,2279,1.0754690313369935,-1.6744214629631893
942,2280,1.0754690313369935,-1.6774107101793518
943,2281,1.0754690313369935,-1.6804000096720981
944,2282,1.0754690313369935,-1.683389368125156
945,2283,1.0754690313369935,-1.6863786840551698
946,2284,1.0754690313369935,-1.6893677354927383
947,2285,1.0754690313369935,-1.6923567634071355
948,2286,1.0754690313369935,-1.6953460330114336
949,2287,1.0754690313369935,-1.6983351129291049
950,2288,1.0754690313369935,-1.7013242129198356
951,2289,1.0754690313369935,-1.70431326882688
952,2290,1.0754690313369935,-1.7073023520900612
953,2291,1.0754690313369935,-1.7102908824739145
954,2292,1.0754690313369935,-1.7132798411716679
955,2293,1.0754690313369935,-1.7162692710293195
956,2294,1.0754690313369935,-1.7192589133744662
957,2295,1.0754690313369935,-1.722248602747418
958,2296,1.0754690313369935,-1.7252376582764393
959,2297,1.0754690313369935,-1.7282264794626685
960,2298,1.0754690313369935,-1.7312145672226296
961,2299,1.0754690313369935,-1.7342027276356067
962,2300,1.0754690313369935,-1.7371912225200077
963,2301,1.0754690313369935,-1.7401797556152885
964,2302,1.0754690313369935,-1.743168358926216
965,2303,1.0754690313369935,-1.7461570315097712
966,2304,1.0754690313369935,-1.7491457847713403
967,2305,1.0754690313369935,-1.752134349646588
968,2306,1.0754690313369935,-1.7562832239045758
969,2307,1.0754690313369935,-1.7571319017452325
970,2308,1.0754690313369935,-1.7579819963462326
971,2309,1.0754690313369935,-1.7588322432505543
972,2310,1.0754690313369935,-1.7596823052065635
973,2311,1.0754690313369935,-1.7605324777123674
974,2312,1.0754690313369935,-1.7613826579665657
975,2313,1.0754690313369935,-1.7622329867536122
976,2314,1.0754690313369935,-1.7630835788138461
977,2315,1.0754690313369935,-1.7639332295550292
978,2316,1.0754690313369935,-1.7647839373240877
979,2317,1.0754690313369935,-1.7656347890737318
980,2318,1.0754690313369935,-1.7664857737601773
981,2319,1.0754690313369935,-1.7673368598704524
982,2320,1.0754690313369935,-1.768187415773922
983,2321,1.0754690313369935,-1.7690379182633347
984,2322,1.0754690313369935,-1.7698883325996273
985,2323,1.0754690313369935,-1.770739112634573
986,2324,1.0754690313369935,-1.7715901103695149
987,2325,1.0754690313369935,-1.7724412706015786
988,2326,1.0754690313369935,-1.7732920619042027
989,2327,1.0754690313369935,-1.77414315859475
990,2328,1.0754690313369935,-1.774993743115255
991,2329,1.0754690313369935,-1.7758451746741628
992,2330,1.0754690313369935,-1.7766955952600627
993,2331,1.0754690313369935,-1.7775461449003334
994,2332,1.0754690313369935,-1.7783961630663008
995,2333,1.0754690313369935,-1.7792467105625756
996,2334,1.0754690313369935,-1.780097461722536
997,2335,1.0754690313369935,-1.7809473862911025
998,2336,1.0754690313369935,-1.7817990307844913
999,2337,1.0754690313369935,-1.7826500531917167
1000,2338,1.0754690313369935,-1.783501485568129
1001,2339,1.0754690313369935,-1.784352715295531
1002,2340,1.0754690313369935,-1.7852042688039709
1003,2341,1.0754690313369935,-1.7860558395790107
1004,2342,1.0754690313369935,-1.7869074131539182
1005,2343,1.0754690313369935,-1.7877573039136736
1006,2344,1.0754690313369935,-1.788608131313714
1007,2345,1.0754690313369935,-1.7894583104324346
1008,2346,1.0754690313369935,-1.7903093242923083
1009,2347,1.0754690313369935,-1.791160234697462
1010,2348,1.0754690313369935,-1.7920104552385328
1011,2349,1.0754690313369935,-1.7928613949268837
1012,2350,1.0754690313369935,-1.7937116999541607
1013,2351,1.0754690313369935,-1.7945627237077018
1014,2352,1.0754690313369935,-1.7954134156447872
1015,2353,1.0754690313369935,-1.7962638897064958
1016,2354,1.0754690313369935,-1.7971150505667295
1017,2355,1.0754690313369935,-1.7979661640260909
1018,2356,1.0754690313369935,-1.7988170371486067
1019,2357,1.0754690313369935,-1.7996682502057675
1020,2358,1.0754690313369935,-1.8005185018749532
1021,2359,1.0754690313369935,-1.8013694448306714
1022,2360,1.0754690313369935,-1.802219987316515
1023,2361,1.0754690313369935,-1.803072010402427
1024,2362,1.0754690313369935,-1.8039206882430838
1025,2363,1.0754690313369935,-1.8047718788323395
1026,2364,1.0754690313369935,-1.8056205566729961
1027,2365,1.0754690313369935,-1.8064701205806897
1028,2366,1.0754690313369935,-1.807321052810634
1029,2367,1.0754690313369935,-1.80817118842292
1030,2368,1.0754690313369935,-1.8090219949661979
1031,2369,1.0754690313369935,-1.8098729298055691
1032,2370,1.0754690313369935,-1.810724201376575
1033,2371,1.0754690313369935,-1.8115762564753304
1034,2372,1.0754690313369935,-1.8124274318178448
1035,2373,1.0754690313369935,-1.8132779657599982
1036,2374,1.0754690313369935,-1.8141293654396617
1037,2375,1.0754690313369935,-1.8149801755781285
1038,2376,1.0754690313369935,-1.8158304761294353
1039,2377,1.0754690313369935,-1.8166809072908754
1040,2378,1.0754690313369935,-1.8175304974149087
1041,2379,1.0754690313369935,-1.8183821833468148
1042,2380,1.0754690313369935,-1.8192321166363725
1043,2381,1.0754690313369935,-1.8200820568819276
1044,2382,1.0754690313369935,-1.8209313801240619
1045,2383,1.0754690313369935,-1.8217800579647188
1046,2384,1.0754690313369935,-1.8226290560863527
1047,2385,1.0754690313369935,-1.823480549341331
1048,2386,1.0754690313369935,-1.8243317324508612
1049,2387,1.0754690313369935,-1.825181383873372
1050,2388,1.0754690313369935,-1.8260329721914057
1051,2389,1.0754690313369935,-1.8268837397626443
1052,2390,1.0754690313369935,-1.8277337144618362
1053,2391,1.0754690313369935,-1.828583029899513
1054,2392,1.0754690313369935,-1.8294341977267798
1055,2393,1.0754690313369935,-1.8302849865391349
1056,2394,1.0754690313369935,-1.831135285345022
1057,2395,1.0754690313369935,-1.831985874559249
1058,2396,1.0754690313369935,-1.8328358467613943
1059,2397,1.0754690313369935,-1.8336871067828118
1060,2398,1.0754690313369935,-1.8345359901539882
1061,2399,1.0754690313369935,-1.8353849274028344
1062,2400,1.0754690313369935,-1.8362345002299751
1063,2401,1.0754690313369935,-1.8370849416630282
1064,2402,1.0754690313369935,-1.8379356086792997
1065,2403,1.0754690313369935,-1.838786750156951
1066,2404,1.0754690313369935,-1.8396370164203848
1067,2405,1.0754690313369935,-1.840486813206129
1068,2406,1.0754690313369935,-1.8413367635870717
1069,2407,1.0754690313369935,-1.8421858192236888
1070,2408,1.0754690313369935,-1.8430359075547322
1071,2409,1.0754690313369935,-1.843886109178433
1072,2410,1.0754690313369935,-1.844737008115449
1073,2411,1.0754690313369935,-1.845588042914162
1074,2412,1.0754690313369935,-1.8464379440886896
1075,2413,1.0754690313369935,-1.847286621929347
1076,2414,1.0754690313369935,-1.848136643168227
1077,2415,1.0754690313369935,-1.8489872755324819
1078,2416,1.0754690313369935,-1.8498378317436335
1079,2417,1.0754690313369935,-1.8506888017860534
1080,2418,1.0754690313369935,-1.851539559682923
1081,2419,1.0754690313369935,-1.8523908034709817
1082,2420,1.0754690313369935,-1.853241994510271
1083,2421,1.0754690313369935,-1.854092957892996
1084,2422,1.0754690313369935,-1.854944365704196
1085,2423,1.0754690313369935,-1.855796196562358
1086,2424,1.0754690313369935,-1.8566478698737892
1087,2425,1.0754690313369935,-1.8574997359513918
1088,2426,1.0754690313369935,-1.8583510502599385
1089,2427,1.0754690313369935,-1.8592014966289248
1090,2428,1.0754690313369935,-1.8599231100195384
1091,2429,1.0754690313369935,-1.8606460038754908
1092,2430,1.0754690313369935,-1.8613690121920752
1093,2431,1.0754690313369935,-1.86209123907335
1094,2432,1.0754690313369935,-1.8628137677392438
1095,2433,1.0754690313369935,-1.8635365458442217
1096,2434,1.0754690313369935,-1.864259465747404
1097,2435,1.0754690313369935,-1.8649816720648813
1098,2436,1.0754690313369935,-1.865703285455495
1099,2437,1.0754690313369935,-1.8664266490566397
1100,2438,1.0754690313369935,-1.867149839784619
1101,2439,1.0754690313369935,-1.8678729291361313
1102,2440,1.0754690313369935,-1.8685956699806576
1103,2441,1.0754690313369935,-1.8693187075041537
1104,2442,1.0754690313369935,-1.8700416552720314
1105,2443,1.0754690313369935,-1.8707648137242074
1106,2444,1.0754690313369935,-1.8714880480095217
1107,2445,1.0754690313369935,-1.8722111983828693
1108,2446,1.0754690313369935,-1.8729337305503213
1109,2447,1.0754690313369935,-1.8736568042629667
1110,2448,1.0754690313369935,-1.8743804164075926
1111,2449,1.0754690313369935,-1.8751041658383358
1112,2450,1.0754690313369935,-1.87582810590839
1113,2451,1.0754690313369935,-1.8765521865921186
1114,2452,1.0754690313369935,-1.877275506717513
1115,2453,1.0754690313369935,-1.8779993413532012
1116,2454,1.0754690313369935,-1.8787230215990036
1117,2455,1.0754690313369935,-1.879446630109503
1118,2456,1.0754690313369935,-1.8801707681493152
1119,2457,1.0754690313369935,-1.8808948388993756
1120,2458,1.0754690313369935,-1.8816185602427637
1121,2459,1.0754690313369935,-1.8823424528222392
1122,2460,1.0754690313369935,-1.8830658915440703
1123,2461,1.0754690313369935,-1.8837881235580187
1124,2462,1.0754690313369935,-1.8845107165310702
1125,2463,1.0754690313369935,-1.8852341928633929
1126,2464,1.0754690313369935,-1.8859578740745202
1127,2465,1.0754690313369935,-1.886681580392744
1128,2466,1.0754690313369935,-1.887405740608908
1129,2467,1.0754690313369935,-1.8881300261527227
1130,2468,1.0754690313369935,-1.8888538857156612
1131,2469,1.0754690313369935,-1.889577892722963
1132,2470,1.0754690313369935,-1.8903014369962674
1133,2471,1.0754690313369935,-1.8910245967894062
1134,2472,1.0754690313369935,-1.8917472748695139
1135,2473,1.0754690313369935,-1.8924699679653714
1136,2474,1.0754690313369935,-1.8931930807409751
1137,2475,1.0754690313369935,-1.893916163691881
1138,2476,1.0754690313369935,-1.894638193416545
1139,2477,1.0754690313369935,-1.895360626925869
1140,2478,1.0754690313369935,-1.8960837059538762
1141,2479,1.0754690313369935,-1.8968074683728238
1142,2480,1.0754690313369935,-1.897531597052742
1143,2481,1.0754690313369935,-1.8982558779430836
1144,2482,1.0754690313369935,-1.898979186075461
1145,2483,1.0754690313369935,-1.8997014771241578
1146,2484,1.0754690313369935,-1.9004246696411085
1147,2485,1.0754690313369935,-1.9011476988080984
1148,2486,1.0754690313369935,-1.9018716363289265
1149,2487,1.0754690313369935,-1.9025955615349452
1150,2488,1.0754690313369935,-1.9033196948350957
1151,2489,1.0754690313369935,-1.9040430284517487
1152,2490,1.0754690313369935,-1.9047671826342287
1153,2491,1.0754690313369935,-1.905490471043681
1154,2492,1.0754690313369935,-1.906213931932339
1155,2493,1.0754690313369935,-1.9069375996508449
